id,question,proposed_answer,source_url,repo,file,method,score
docs-c09cf8743e36,How to Contribute to the NOMAD-material-processing Plugin,"The **NOMAD Material Processing Plugin** is a community-driven effort aimed at providing shared data schemas, readers, and parsers for material processing data. We encourage contributions from all users to help enhance and expand the plugin, making it more robust and broadly applicable. If you have any questions or need assistance, feel free to [contact us](../contact.md) — we’re here to help you get involved! Here’s how you can contribute:",https://github.com/FAIRmat-NFDI/nomad-material-processing,nomad-material-processing,develop.md,heading_qa,0.95
docs-a4fb152e540c,How These Schemas Relate to Each Other,"The relationships between these schema levels can be visualized as a layered model: - **Base Sections**: At the core, ensuring interoperability and defining the primary structures. - **Community/Standard Plugins**: Inherit and specialize the base sections and provide generalized versions of common user schemas, making them broadly applicable across the community while still allowing further specialization.",https://github.com/FAIRmat-NFDI/nomad-measurements,nomad-measurements,levelsofschema.md,heading_qa,0.95
docs-808057a14548,How to Contribute to the NOMAD-measurements Plugin,"The **NOMAD-measurements** is a community-driven effort aimed at providing shared data schemas and parsers for measurement data in materials science. We encourage contributions from all users to help enhance and expand the plugin, making it more robust and broadly applicable. If you have any questions or need assistance, feel free to [contact us](../contact.md) — we’re here to help you get involved! Here’s how you can contribute:",https://github.com/FAIRmat-NFDI/nomad-measurements,nomad-measurements,develop.md,heading_qa,0.95
docs-1698aa641c7d,How to create a perovskite composition,In NOMAD it is possible to utilize the perovskite ions database for creating perovskite composition entries. The documentation below contains instructions for the following tasks: - Create a new perovskite composition in NOMAD - Create a new perovskite composition from an existing JSON file - Download a JSON file with a perovskite composition from your own upload - Upload and publish a Perovskite composition to the NOMAD Database,https://github.com/FAIRmat-NFDI/nomad-perovskite-solar-cells-database,nomad-perovskite-solar-cells-database,create_a_perovskite_composition.md,heading_qa,0.95
docs-f311060a1233,How to update the gh-page version with mike,"After all relevant changes are merged into main branch, follow these instructions for proper display of version toggle: 1. Reset local gh-pages branch: 2. Checkout and push all older versions to be displayed in the toggle, updating their aliases:",https://github.com/FAIRmat-NFDI/nomad-tutorial-workflows,nomad-tutorial-workflows,README.md,heading_qa,0.95
docs-4755b8d86d19,How to Use This Plugin,"This plugin can be used in a NOMAD Oasis installation. Check the tips in [Install this plugin](install_this_plugin.md) for details. Once the NOMAD Oasis is deployed, you can generate different entries as shown below.",https://github.com/FAIRmat-NFDI/nomad-unisyscat-plugin,nomad-unisyscat-plugin,use_this_plugin.md,heading_qa,0.95
docs-7a89fb8d7dfc,How to add custom tasks to workflows using NOMAD's ELN Functionalities,"<!-- Implemented in nomad-utility-workflows/tests/utils/workflow_yaml_examples/solute_in_bilayer/ --> This how-to covers how to add a custom NOMAD entry in the case that some tasks or inputs/outputs of your workflow are not automatically parsed and stored within a NOMAD entry, i.e., preventing you to reference these within your workflow.",https://github.com/FAIRmat-NFDI/nomad-utility-workflows,nomad-utility-workflows,add_custom_tasks.md,heading_qa,0.95
docs-eef3fd7a27b8,How to install `pynxtools-ellips` with NOMAD,"To use `pynxtools-ellips` with NOMAD, simply install it in the same environment as the `nomad-lab` package. NOMAD will recognize `pynxtools` and `pynxtools-ellips` as plugins automatically.",https://github.com/FAIRmat-NFDI/pynxtools-ellips,pynxtools-ellips,installation.md,heading_qa,0.95
docs-f7ca9c418665,How to ingest different information sources,pynxtools-em provides a set of parsers that standardize diverse content stored from several proprietary and open-source data models into NeXus. The tool needs to serve different methods how information should be combined given that in reality a single source of information like an ELN or a file format does not necessarily store all pieces of information which one may have serialized using NeXus. For this reason pynxtools-em uses supplementary text files for now which exemplify how information missing in one serialization format can be supplemented and ingested during the parsing. This part of the documentation lists these file formats. <!--**Write.NXem.Example.1.ipynb** provides an example how the pynxtools-em parser can be used as a standalone tool for converting data and metadata from different sources into an HDF5 file that follows the NeXus application definition NXem.--> **nxem.schema.archive.yaml** is a YAML file representing a custom NOMAD Oasis ELN schema whereby users can collect metadata which are typically not stored in files provided by technology partners.,https://github.com/FAIRmat-NFDI/pynxtools-em,pynxtools-em,examples.md,heading_qa,0.95
docs-cb8033387af6,Which data schema is used?,The ELN template is configured such that its terminology matches with the [NXem](https://fairmat-nfdi.github.io/nexus_definitions/classes/contributed_definitions/NXem.html#nxem) NeXus application definition.,https://github.com/FAIRmat-NFDI/pynxtools-em,pynxtools-em,README.md,heading_qa,0.95
docs-94e9a8db9f39,How to Use the SPM Reader,"!!! danger ""Work in progress"" <!-- ## How To Install the STM Reader The STM reader can be installed as a python package from PyPI. We recommend to install the reader in a python virtual environment.",https://github.com/FAIRmat-NFDI/pynxtools-spm,pynxtools-spm,how-to-interact-with-reader.md,heading_qa,0.95
docs-57973e22534f,How to Run the Reader from CLI,"In the command line interface, input files can be passed as positional arguments. Other arguments like the `reader` and the `nxdl` shall be given as keyword arguments.",https://github.com/FAIRmat-NFDI/pynxtools-spm,pynxtools-spm,how-to-interact-with-reader.md,heading_qa,0.95
docs-cedaebaba528,How to Run the Reader from CLI,"In the command line interface, input files can be passed as positional arguments. Other arguments like the `reader` and the `nxdl` shall be given as keyword arguments.",https://github.com/FAIRmat-NFDI/pynxtools-stm,pynxtools-stm,how-to-interact-with-reader.md,heading_qa,0.95
docs-149eaea91319,How to map raw XPS data to NeXus,"Conceptually, mapping between representations of concepts and instance data is a key tasks in information science. The plugin pynxtools-xps implements this specifically for the file and serialization formats used within the research field of photoelectron spectroscopy (PES). In pynxtools-xps, the mapping from the vendor format is a two-step process: 1) First, each information piece is parsed from the experiment- and vendor-specific and assigned a name that describes what the reader developer thinks it semantically means. This naming can come from documentation of the original data, existing key-value infrastructure in the data file, or from domain knowledge of the reader developer. All data and metadata items are internally stored as a flat list of dictionaries, with each dictionary containing all information about a single XP spectrum.",https://github.com/FAIRmat-NFDI/pynxtools-xps,pynxtools-xps,contextualization.md,heading_qa,0.95
docs-4ae3ffc3d4fb,should take ~2 min,"exclusion_block = (1, 1) # for removing self-distance rdf = MDA_RDF.InterRDF( BG_HEX, BG_HEX, range=(0, max_rdf_dist), exclusion_block=exclusion_block, nbins=n_bins).run( rdf_start, rdf_end, n_prune) rdf.results.bins = rdf.results.bins[int(n_smooth / 2):-int(n_smooth / 2)] rdf.results.rdf = np.convolve( rdf.results.rdf, np.ones((n_smooth,)) / n_smooth, mode='same')[int(n_smooth / 2):-int(n_smooth / 2)] fig = plt.figure(figsize=(8,4)) plt.plot(bins, rdf_HEX_HEX.value, label='NOMAD archive', color='k', lw=2) plt.plot(rdf.results.bins, rdf.results.rdf, label='MDAnalysis', linestyle='--', color='r', lw=2)",https://github.com/FAIRmat-NFDI/AreaC-Tutorial-CECAM-2023,AreaC-Tutorial-CECAM-2023,Tutorial-3_Extracting_Data_and_Trajectory_Analysis.md,heading_qa,0.9
docs-600d56aa86f0,What you will learn,"- Connect NOMAD entries into a directed graph structure - Create hierarchical workflow graphs - Link task nodes to supported and custom entries (e.g., ELN entries) - Link inputs and outputs to annotated files - Navigate workflows using NOMAD's interactive workflow graphs",https://github.com/FAIRmat-NFDI/nomad-docs,nomad-docs,workflows.md,heading_qa,0.9
docs-83edd1114f71,How to install this plugin,This plugin can be used in a NOMAD Oasis installation. Please visit the NOMAD documentation for details on [how to setup an NOMAD Oasis](https://nomad-lab.eu/prod/v1/staging/docs/howto/oasis/install.html).,https://github.com/FAIRmat-NFDI/nomad-material-processing,nomad-material-processing,install.md,heading_qa,0.9
docs-00de491e55b3,How to install this plugin,This plugin can be used in a NOMAD Oasis installation. Please visit the NOMAD documentation for details on [how to setup an NOMAD Oasis](https://nomad-lab.eu/prod/v1/staging/docs/howto/oasis/install.html).,https://github.com/FAIRmat-NFDI/nomad-measurements,nomad-measurements,install.md,heading_qa,0.9
docs-112e91b299d0,How to cite this work,"Rudzinski, J.F., Albino, A., Bereau, T., Daelman, N., Ladines, A.N., Mohr, B., Pedersen, J., Walter, L.J., NOMAD Utility Workflows (all versions) [Computer software]. https://zenodo.org/doi/10.5281/zenodo.14895189",https://github.com/FAIRmat-NFDI/nomad-utility-workflows,nomad-utility-workflows,README.md,heading_qa,0.9
docs-959573727197,How to cite this work,"Pielsticker, L., Mozumder, R., Dobener, F., Hetaba, W., Rettig, L., & Brockhauser, S. (2025). pynxtools-xps: A pynxtools reader plugin for X-ray photoelectron spectroscopy (XPS) data. Zenodo. https://doi.org/10.5281/zenodo.13951684",https://github.com/FAIRmat-NFDI/pynxtools-xps,pynxtools-xps,README.md,heading_qa,0.9
docs-129bd11776e4,How to launch locally for debugging,"In the workflow-documentation directory, create your own virtual environment with Python3.9: and activate it in your shell: Make sure you have the latest pip version:",https://github.com/FAIRmat-NFDI/AreaC-Tutorial10_2023,AreaC-Tutorial10_2023,README.md,heading_qa,0.85
docs-7edb106b198f,How to Use This Plugin,This plugin can be used in a NOMAD Oasis installation. Follow the instruction [here](how_to/install_this_plugin.md) to use the plugin in your NOMAD Oasis installation.,https://github.com/FAIRmat-NFDI/nomad-camels-plugin,nomad-camels-plugin,use_this_plugin.md,heading_qa,0.85
docs-f2347edd73a0,How to parse tabular data,Refer to the [Reference guide](../../reference/annotations.md) for the full list of annotations connected to this parser and to the [Tabular parser tutorial](../../tutorial/custom.md#the-built-in-tabular-parser) for a detailed description of each of them.,https://github.com/FAIRmat-NFDI/nomad-docs,nomad-docs,tabular.md,heading_qa,0.85
docs-e5c7c6d1fb2b,How to work with the H5MD-NOMAD schema,"!!! warning ""Attention"" The H5MD-NOMAD functionalities are still in the beta testing phase. Please contact us with any issues or questions.",https://github.com/FAIRmat-NFDI/nomad-parser-plugins-simulation,nomad-parser-plugins-simulation,h5md_howto.md,heading_qa,0.85
docs-e3719b408981,How To Install the STM Reader,The STM reader can be installed as a python package from PyPI. We recommend to install the reader in a python virtual environment.,https://github.com/FAIRmat-NFDI/pynxtools-stm,pynxtools-stm,how-to-interact-with-reader.md,heading_qa,0.85
docs-469d36fd764a,How to build your own reader,"Your current data is not supported yet? Don't worry, the following how-to will guide you how to write a reader your own data.",https://github.com/FAIRmat-NFDI/pynxtools-xps,pynxtools-xps,build_a_reader.md,heading_qa,0.85
docs-534c7f088b09,How to upload XPS data to NOMAD,Documentation on how to upload XPS data sets from different sources can be found [here](https://fairmat-nfdi.github.io/pynxtools-xps/tutorial/nomad.html),https://github.com/FAIRmat-NFDI/nomad-docs,nomad-docs,xps.md,heading_qa,0.8
docs-311efde346f9,How to use,"- 1. Go into the root folder of this repository (default ""pynxtools-raman"") - 2. Copy and paste: - 3. Inspect the created NeXus file. Some warnings may be present.",https://github.com/FAIRmat-NFDI/pynxtools-raman,pynxtools-raman,README.md,heading_qa,0.8
docs-311efde346f9,How to use,"- 1. Go into the root folder of this repository (default ""pynxtools-raman"") - 2. Copy and paste: - 3. A new file should be created at ""examples/witec/txt/witec_example_neuxs.nxs"".",https://github.com/FAIRmat-NFDI/pynxtools-raman,pynxtools-raman,README.md,heading_qa,0.8
docs-f2c307eeaf8c,How to launch mkdocs pages locally,Create a virtual environment with Python3.xx (>=3.11 suggested): and activate it in your shell: upgrade pip,https://github.com/FAIRmat-NFDI/nomad-tutorial-workflows,nomad-tutorial-workflows,README.md,heading_qa,0.75
docs-82929863a518,NXfit?,"'_raman_measurement.background_subtraction': 'no', '_raman_measurement.background_subtraction_details': 'No background subtraction method was applied.', '_raman_measurement.baseline_correction': 'no', '_raman_measurement.baseline_correction_details': 'No baseline correction method was applied.',",https://github.com/FAIRmat-NFDI/pynxtools-raman,pynxtools-raman,README.md,heading_qa,0.75
docs-a65719ff3294,What you will know at the end of this tutorial?,You will know - how to install `pynxtools-ellips`,https://github.com/FAIRmat-NFDI/pynxtools-ellips,pynxtools-ellips,installation.md,heading_qa,0.7
docs-9f7f72aaa03e,Which data schema is used?,The [NXapm](https://fairmat-nfdi.github.io/nexus_definitions/classes/applications/NXapm.html#nxapm) NeXus application definition.,https://github.com/FAIRmat-NFDI/pynxtools-apm,pynxtools-apm,README.md,heading_qa,0.65
docs-5bb364aa93b2,How to use a NeXus/HDF5 file,[The Jupyter notebook is available here](https://github.com/FAIRmat-NFDI/pynxtools-apm/blob/main/examples/HowToUseTutorial.ipynb),https://github.com/FAIRmat-NFDI/pynxtools-apm,pynxtools-apm,nexusio.md,heading_qa,0.5
docs-3ab29ad7bfb7,Where from the nanonis file reader,This reader is the copy of a open-source repository called [nanonispy](https://github.com/ramav87/nanonispy.git),https://github.com/FAIRmat-NFDI/pynxtools-spm,pynxtools-spm,README.md,heading_qa,0.5
docs-57ecf831345a,Where from the nanonis file reader,This reader is the copy of a open-source repository called [nanonispy](https://github.com/ramav87/nanonispy.git),https://github.com/FAIRmat-NFDI/pynxtools-stm,pynxtools-stm,README.md,heading_qa,0.5
